book,day,word,meaning
워드마스터 수능 2000,Day 42,rebel,"반역자, 반역을 일으키다"
워드마스터 수능 2000,Day 42,meanwhile,"한편, 그 동안에"
워드마스터 수능 2000,Day 43,folklore,"민속, 민속 신앙, 신화"
워드마스터 수능 2000,Day 43,vast,"막대한, 방대한"
워드마스터 수능 2000,Day 43,preliminary,"예비의, 임시의, 예선, 사전 준비"
워드마스터 수능 2000,Day 43,theft,"도둑질, ＜야구＞ 도루"
워드마스터 수능 2000,Day 43,painkiller,진통제
워드마스터 수능 2000,Day 43,amend,"수정하다, 고치다"
워드마스터 수능 2000,Day 43,recess,"휴식, 휴업, 구석진 곳"
워드마스터 수능 2000,Day 43,exploit,"(부당하게) 이용하다, 착취하다, 위업"
워드마스터 수능 2000,Day 43,autonomy,"자치, 자율"
워드마스터 수능 2000,Day 43,outfit,"옷[복장], 장비, 공급하다, 준비하다"
워드마스터 수능 2000,Day 43,mourn,"슬퍼하다, 애도하다"
워드마스터 수능 2000,Day 43,evoke,"일깨우다, 이끌어 내다"
워드마스터 수능 2000,Day 43,burden,"짐, 부담, ~에게 짐을 지우다"
워드마스터 수능 2000,Day 43,latitude,"<지리＞ 위도, 위선"
워드마스터 수능 2000,Day 43,patch,"헝겊 조각, 좁은 땅, 헝겊 조각을 붙이다"
워드마스터 수능 2000,Day 43,maternal,"어머니의, 모계의, 모국어의"
워드마스터 수능 2000,Day 43,pharmacy,"약국, 약학"
워드마스터 수능 2000,Day 43,marine,"해양의, 바다의"
워드마스터 수능 2000,Day 43,prestigious,"명성이 있는, 고급의, 일류의"
워드마스터 수능 2000,Day 43,friction,"마찰, 의견 충돌"
워드마스터 수능 2000,Day 43,defend,"방어하다, 수비하다"
워드마스터 수능 2000,Day 43,fraud,"사기, 속임, 사기꾼"
워드마스터 수능 2000,Day 43,easygoing,"태평스러운, 안이한"
워드마스터 수능 2000,Day 43,insomnia,불면증
워드마스터 수능 2000,Day 43,intermediate,"중간의, 중간물"
워드마스터 수능 2000,Day 43,transport,"수송[운송]하다, 수송"
워드마스터 수능 2000,Day 43,paradigm,"패러다임, 이론적 틀"
워드마스터 수능 2000,Day 43,charge,"요금을 청구하다, 채우다"
워드마스터 수능 2000,Day 43,rapid,"빠른, 신속한"
워드마스터 수능 2000,Day 43,premature,"조숙한, 조산한, 시기상조의"
워드마스터 수능 2000,Day 43,pollute,"오염시키다, 더럽히다"
워드마스터 수능 2000,Day 43,altruism,이타주의
워드마스터 수능 2000,Day 43,fiber,섬유(질)
워드마스터 수능 2000,Day 43,irony,"반어법, 아이러니"
워드마스터 수능 2000,Day 43,spectator,"관객, 구경꾼"
워드마스터 수능 2000,Day 43,medieval,중세의
워드마스터 수능 2000,Day 43,analogy,"유추, 비슷함"
워드마스터 수능 2000,Day 43,snatch,"잡아채다, 날치기하다"
워드마스터 수능 2000,Day 43,anthropology,인류학
워드마스터 수능 2000,Day 43,outline,"개요를 말하다, 윤곽을 보여주다, 개요, 윤곽"
워드마스터 수능 2000,Day 44,slogan,"선전 문구, 슬로건"
워드마스터 수능 2000,Day 44,composure,"침착, 평정"
워드마스터 수능 2000,Day 44,incurable,"불치의, 구제 불능의, 불치 환자"
워드마스터 수능 2000,Day 44,parallel,"평행의, 유사한, 평행선, 유사하다"
워드마스터 수능 2000,Day 44,indulge,"탐닉하다, 충족시키다, 제멋대로 하게 하다"
워드마스터 수능 2000,Day 44,meadow,"목초지, 초원"
워드마스터 수능 2000,Day 44,venture,"모험하다, 모험"
워드마스터 수능 2000,Day 44,deflect,"빗나가다, 빗나가게 하다, 막다"
워드마스터 수능 2000,Day 44,adorable,"귀여운, 사랑스러운"
워드마스터 수능 2000,Day 44,complacent,"(스스로) 만족해하는, 현실에 안주하는"
워드마스터 수능 2000,Day 44,explicit,"명백한, 분명한"
워드마스터 수능 2000,Day 44,sturdy,"견고한, 강건한"
워드마스터 수능 2000,Day 44,primate,영장류
워드마스터 수능 2000,Day 44,patron,"후원자, 단골 손님, 고객"
워드마스터 수능 2000,Day 44,endure,"참다, 인내하다, 견디다"
워드마스터 수능 2000,Day 44,manifest,"명백하게 하다, 증명하다, 명백한"
워드마스터 수능 2000,Day 44,imperial,"제국의, 황제의"
워드마스터 수능 2000,Day 44,duration,"지속, 지속 기간"
워드마스터 수능 2000,Day 44,populate,거주시키다
워드마스터 수능 2000,Day 44,frugal,"검소한, 절약하는"
워드마스터 수능 2000,Day 44,registration,"기재, 등록"
워드마스터 수능 2000,Day 44,rejoice,크게 기뻐하다
워드마스터 수능 2000,Day 44,comprise,"포함하다, 구성하다"
워드마스터 수능 2000,Day 44,textile,"직물의, 방직의"
워드마스터 수능 2000,Day 44,lurk,"숨다, 잠복하다"
워드마스터 수능 2000,Day 44,humanity,"인류, 인간성, 인간애"
워드마스터 수능 2000,Day 44,approximate,"(수량 등이) ~에 가까워지다, 대략의"
워드마스터 수능 2000,Day 44,revenge,"복수, 복수하다"
워드마스터 수능 2000,Day 44,sarcastic,"비꼬는, 풍자적인"
워드마스터 수능 2000,Day 44,terrain,"지형, 지역, 분야, 범위"
워드마스터 수능 2000,Day 44,toll,"사용세, 통행료, 요금으로 징수하다"
워드마스터 수능 2000,Day 44,warfare,"전쟁, 교전 상태"
워드마스터 수능 2000,Day 44,mortal,"죽을 운명의, 치명적인"
워드마스터 수능 2000,Day 44,spouse,배우자
워드마스터 수능 2000,Day 44,crispy,"바삭바삭한, 부서지기 쉬운"
워드마스터 수능 2000,Day 44,statistical,"통계적인, 통계(학)상의"
워드마스터 수능 2000,Day 44,rubbish,"쓰레기, 폐기물"
워드마스터 수능 2000,Day 44,stimulus,"자극, 격려"
워드마스터 수능 2000,Day 44,clumsy,"어색한, 서투른"
워드마스터 수능 2000,Day 44,subsequent,"그 후의, ~에 이어 일어나는"
워드마스터 수능 2000,Day 345,relevant,"관련된, 적절한"
워드마스터 수능 2000,Day 345,predator,"포식자, 약탈자, 육식 동물"
워드마스터 수능 2000,Day 345,drain,"물을 빼내다, 소모시키다"
워드마스터 수능 2000,Day 345,countless,"셀 수 없는, 무수한"
워드마스터 수능 2000,Day 345,condense,"농축하다, 요약하다"
워드마스터 수능 2000,Day 345,post,"(벽 따위에) 붙이다, 우편"
워드마스터 수능 2000,Day 345,poise,"균형을 잡다, 균형, 평정"
워드마스터 수능 2000,Day 345,disciple,"제자, 문하생"
워드마스터 수능 2000,Day 345,gust,"돌풍, 질풍"
워드마스터 수능 2000,Day 345,collective,"집합적인, 집단적인, 집단"
워드마스터 수능 2000,Day 345,scope,"(관찰·활동의) 범위, 시야, 조사하다"
워드마스터 수능 2000,Day 345,compatible,"양립할 수 있는, 모순이 없는"
워드마스터 수능 2000,Day 345,border,"가장자리, 국경, 접하다"
워드마스터 수능 2000,Day 345,frontier,"국경, 국경의, 최첨단의"
워드마스터 수능 2000,Day 345,withhold,"억누르다, 억제하다, 보류하다"
워드마스터 수능 2000,Day 345,verdict,"판결, 결정"
워드마스터 수능 2000,Day 345,stall,"마구간, 우리, 핑계, 핑계를 대다"
워드마스터 수능 2000,Day 345,apparatus,"장치, 기구, 조직"
워드마스터 수능 2000,Day 345,hail,"싸락눈, 우박, 우박이 내리다"
워드마스터 수능 2000,Day 345,outburst,"분출, 폭발"
워드마스터 수능 2000,Day 345,vanity,"허영심, 허무함"
워드마스터 수능 2000,Day 345,firsthand,"직접, 바로, 직접의"
워드마스터 수능 2000,Day 345,obesity,"(병적인) 비만, 비대"
워드마스터 수능 2000,Day 345,dilemma,"진퇴양난, 딜레마, 궁지"
워드마스터 수능 2000,Day 345,render,"~이 되게 하다, 주다, 표현하다"
워드마스터 수능 2000,Day 345,indispensable,"필수 불가결한, 없어서는 안 될 것"
워드마스터 수능 2000,Day 345,outdated,"시대에 뒤진, 구식의"
워드마스터 수능 2000,Day 345,bother,"일부러 ~하다, 괴롭히다"
워드마스터 수능 2000,Day 345,counteract,"(효력을) 중화시키다, 약화시키다"
워드마스터 수능 2000,Day 345,static,"정적인, 고정된"
워드마스터 수능 2000,Day 345,sustain,"지탱하다, 유지하다"
워드마스터 수능 2000,Day 345,posture,"태도, 자세"
워드마스터 수능 2000,Day 345,discourse,"담화, 강연"
워드마스터 수능 2000,Day 345,bribe,"뇌물, 뇌물을 주다"
워드마스터 수능 2000,Day 345,juggle,"잘 처리하다, 저글링하다"
워드마스터 수능 2000,Day 345,perspiration,"땀, 노력"
워드마스터 수능 2000,Day 345,retention,"보유, 기억(력)"
워드마스터 수능 2000,Day 345,valiant,"용감한, 용맹스런"
워드마스터 수능 2000,Day 345,distress,"고민, 고통, ~을 괴롭히다"
워드마스터 수능 2000,Day 345,nursery,"육아실, 탁아소, 양성소"
워드마스터 수능 2000,Day 46,encircle,"에워싸다, 둘러싸다"
워드마스터 수능 2000,Day 46,notion,"개념, 의견"
워드마스터 수능 2000,Day 46,disgust,"혐오감, 역겹게 하다"
워드마스터 수능 2000,Day 46,fragment,"일부분, 부서진 조각"
워드마스터 수능 2000,Day 46,oversee,"감독하다, 감시하다"
워드마스터 수능 2000,Day 46,creep,"기다, (덩굴 등이) 얽히다, 포복, 서행"
워드마스터 수능 2000,Day 46,clarify,명백히 하다
워드마스터 수능 2000,Day 46,contagious,"전염성의, 감염성의"
워드마스터 수능 2000,Day 46,deterioration,"악화, (가치의) 하락"
워드마스터 수능 2000,Day 46,currency,"통화, 통용"
워드마스터 수능 2000,Day 46,janitor,"문지기, 관리인, 잡역부"
워드마스터 수능 2000,Day 46,blush,"얼굴을 붉히다, 부끄러워하다"
워드마스터 수능 2000,Day 46,intervene,"사이에 끼어들다, 개입하다, 방해하다"
워드마스터 수능 2000,Day 46,nomad,"유목민, 방랑자"
워드마스터 수능 2000,Day 46,cuisine,"(독특한) 요리, 요리법"
워드마스터 수능 2000,Day 46,dare,감히 ~하다
워드마스터 수능 2000,Day 46,solvent,"용해력이 있는, 지불 능력이 있는, 용제"
워드마스터 수능 2000,Day 46,cultivate,"경작하다, 양성하다, 계발하다"
워드마스터 수능 2000,Day 46,ascent,"상승, 오름"
워드마스터 수능 2000,Day 46,advocate,"옹호자, 지지자, 지지하다"
워드마스터 수능 2000,Day 46,spur,"자극, 고무, 박차를 가하다"
워드마스터 수능 2000,Day 46,discern,"식별하다, 분별하다, ~을 인식하다"
워드마스터 수능 2000,Day 46,scheme,"계획, 체계, 계획하다"
워드마스터 수능 2000,Day 46,weigh,무게를 달다
워드마스터 수능 2000,Day 46,publicity,"널리 알려짐, 명성, 광고, 선전"
워드마스터 수능 2000,Day 46,declare,선언하다
워드마스터 수능 2000,Day 46,brisk,"활발한, 번창하는, 상쾌한"
워드마스터 수능 2000,Day 46,exile,"망명, 망명자, 망명시키다"
워드마스터 수능 2000,Day 46,whisper,"속삭이다, 속삭임"
워드마스터 수능 2000,Day 46,fling,"내던지다, 돌진하다"
워드마스터 수능 2000,Day 46,deviation,"변경, 일탈"
워드마스터 수능 2000,Day 46,dissolve,"용해하다, 해산하다, 해소하다"
워드마스터 수능 2000,Day 46,constraint,"강제, 압박, 거북스러움"
워드마스터 수능 2000,Day 46,itch,"가려움, 가렵다, (~하고 싶어) 못 견디다"
워드마스터 수능 2000,Day 46,unanimous,"만장일치의, 합의의"
워드마스터 수능 2000,Day 46,delude,"속이다, 착각하게 하다"
워드마스터 수능 2000,Day 46,dehydrate,"탈수하다, 건조시키다"
워드마스터 수능 2000,Day 46,underneath,"~의 아래에, 밑에"
워드마스터 수능 2000,Day 46,metabolism,"물질대사, 신진대사"
워드마스터 수능 2000,Day 46,appoint,"임명[지명]하다, (시간·장소를) 정하다"
워드마스터 수능 2000,Day 47,pinch,"~을 꼬집다, 집다, 괴롭히다"
워드마스터 수능 2000,Day 47,punctual,"시간을 지키는, 기한을 지키는"
워드마스터 수능 2000,Day 47,arbitrary,"임의적인, 독단적인"
워드마스터 수능 2000,Day 47,catastrophe,"대참사, 큰 재앙"
워드마스터 수능 2000,Day 47,exert,"(힘·지식 등을) 쓰다, 발휘하다"
워드마스터 수능 2000,Day 47,aviate,"비행하다, (비행기를) 조종하다"
워드마스터 수능 2000,Day 47,headquarters,본부(단수 취급)
워드마스터 수능 2000,Day 47,rectangular,"직사각형의, 직각의"
워드마스터 수능 2000,Day 47,delegate,"파견하다, 사절, 대표"
워드마스터 수능 2000,Day 47,elect,선출하다
워드마스터 수능 2000,Day 47,thorn,"가시, 괴로움의 원인"
워드마스터 수능 2000,Day 47,empathize,"공감하다, 감정 이입을 하다"
워드마스터 수능 2000,Day 47,expertise,전문 지식[기술]
워드마스터 수능 2000,Day 47,renovate,"~을 새롭게 하다, 수리하다"
워드마스터 수능 2000,Day 47,wrench,"렌치 (너트를 죄는 기구), 비틀기, 비틀다, 삐다"
워드마스터 수능 2000,Day 47,interval,"간격, 틈"
워드마스터 수능 2000,Day 47,degrade,"저하시키다, 강등시키다, 분해하다"
워드마스터 수능 2000,Day 47,retort,"반박, 말대꾸, 반박하다, 말대꾸하다"
워드마스터 수능 2000,Day 47,asthma,천식
워드마스터 수능 2000,Day 47,realm,"왕국, 영역"
워드마스터 수능 2000,Day 47,segment,"부분, 분할하다"
워드마스터 수능 2000,Day 47,coexist,공존하다
워드마스터 수능 2000,Day 47,hospitality,"환대, 후한 대접"
워드마스터 수능 2000,Day 47,estate,"소유지, 재산"
워드마스터 수능 2000,Day 47,displace,"옮겨 놓다, 대신하다, 쫓아내다"
워드마스터 수능 2000,Day 47,cripple,"~을 불구로 만들다, 지체 부자유자"
워드마스터 수능 2000,Day 47,drawback,"문제점, 장애"
워드마스터 수능 2000,Day 47,tactics,"방안, 전술"
워드마스터 수능 2000,Day 47,dread,"공포, 무서워하다"
워드마스터 수능 2000,Day 47,dispute,"논쟁, 분쟁, 토의하다"
워드마스터 수능 2000,Day 47,console,위로하다
워드마스터 수능 2000,Day 47,stack,"더미, 쌓아올림, (도서관의) 서가 쌓다, 쌓이다"
워드마스터 수능 2000,Day 47,cynical,"냉소적인, 비꼬는"
워드마스터 수능 2000,Day 47,reprove,"꾸짖다, 책망하다"
워드마스터 수능 2000,Day 47,verify,"검증하다, 입증하다"
워드마스터 수능 2000,Day 47,engross,열중하게 하다
워드마스터 수능 2000,Day 47,bulk,"크기, 부피, 대부분"
워드마스터 수능 2000,Day 47,despise,경멸하다
워드마스터 수능 2000,Day 47,manuscript,"손으로 쓴 것, 필사본, 원고"
워드마스터 수능 2000,Day 47,flee,"달아나다, 도망치다"
워드마스터 수능 2000,Day 48,prehistoric,선사 시대의
워드마스터 수능 2000,Day 48,barrel,"통, (석유) 1배럴"
워드마스터 수능 2000,Day 48,predecessor,"앞서 있었던 것, 선배, 전임자"
워드마스터 수능 2000,Day 48,alienate,"소외시키다, 멀리하다"
워드마스터 수능 2000,Day 48,proclaim,"선언하다, 증명하다"
워드마스터 수능 2000,Day 48,subordinate,"하급의, 부차적인, 하급자, 경시하다"
워드마스터 수능 2000,Day 48,furnish,"(필요한 것을) 제공하다, 갖추다"
워드마스터 수능 2000,Day 48,fume,"연기, 연기 나다"
워드마스터 수능 2000,Day 48,staple,"주요한, 주요 산물"
워드마스터 수능 2000,Day 48,dimension,"크기, 치수, 규모, 차원"
워드마스터 수능 2000,Day 48,dispersal,"분산, 확산"
워드마스터 수능 2000,Day 48,eloquent,"웅변의, 표현이 풍부한"
워드마스터 수능 2000,Day 48,innermost,"가장 깊숙한, 가장 깊은 부분"
워드마스터 수능 2000,Day 48,hazardous,"위험한, 모험적인"
워드마스터 수능 2000,Day 48,skull,두개골
워드마스터 수능 2000,Day 48,detergent,세제
워드마스터 수능 2000,Day 48,brutal,"야만적인, 짐승 같은, 잔혹한"
워드마스터 수능 2000,Day 48,rash,"발진, 뾰루지, 무분별한, 성급한"
워드마스터 수능 2000,Day 48,bypass,"우회하다, 우회로"
워드마스터 수능 2000,Day 48,accommodate,"수용하다, 숙박시키다"
워드마스터 수능 2000,Day 48,tact,"재치, 기지"
워드마스터 수능 2000,Day 48,monotonous,"단조로운, 지루한"
워드마스터 수능 2000,Day 48,perpetual,"영구의, 끊임없는"
워드마스터 수능 2000,Day 48,eligible,"적격의, 적임자"
워드마스터 수능 2000,Day 48,legacy,유산
워드마스터 수능 2000,Day 48,melancholy,"우울한, 우울함"
워드마스터 수능 2000,Day 48,simplicity,"간단, 단순, 소박"
워드마스터 수능 2000,Day 48,hierarchy,"계급(제), 위계"
워드마스터 수능 2000,Day 48,reside,"거주하다, 속하다"
워드마스터 수능 2000,Day 48,enact,"법제화하다, 제정하다"
워드마스터 수능 2000,Day 48,burnout,"극도의 피로, 쇠진, 연소 종료"
워드마스터 수능 2000,Day 48,legitimate,"타당한, 정당한, 합법의"
워드마스터 수능 2000,Day 48,shuffle,"질질 끌며 걷다, 뒤섞다"
워드마스터 수능 2000,Day 48,summarize,요약하다
워드마스터 수능 2000,Day 48,eject,"쫓아내다, 배출하다"
워드마스터 수능 2000,Day 48,intersection,"교차(로), 횡단"
워드마스터 수능 2000,Day 48,quest,"탐색, 탐구"
워드마스터 수능 2000,Day 48,linear,"직선의, 길이의, 1차(원)의"
워드마스터 수능 2000,Day 48,landslide,"산사태, 압도적인 승리"
워드마스터 수능 2000,Day 48,plausible,"그럴듯한, 말재주 있는"
워드마스터 수능 2000,Day 49,endow,"부여하다, 기부하다"
워드마스터 수능 2000,Day 49,extrinsic,"외적인, 외부의"
워드마스터 수능 2000,Day 49,merge,"합병하다, 차차 변하다"
워드마스터 수능 2000,Day 49,frantic,"광란의, 미친"
워드마스터 수능 2000,Day 49,moan,"신음, 신음하다, 불평하다"
워드마스터 수능 2000,Day 49,merchandise,(집합적) 상품
워드마스터 수능 2000,Day 49,respectively,"각각, 저마다"
워드마스터 수능 2000,Day 49,yearn,"그리워하다, 열망하다"
워드마스터 수능 2000,Day 49,conviction,"확신, 유죄 판결"
워드마스터 수능 2000,Day 49,stout,"뚱뚱한, (옷 등이) 튼튼한"
워드마스터 수능 2000,Day 49,reckon,"세다, 계산하다, 생각하다"
워드마스터 수능 2000,Day 49,enchant,"매혹하다, ~에 마법을 걸다"
워드마스터 수능 2000,Day 49,entail,"수반하다, 의미하다, 필요로 하다"
워드마스터 수능 2000,Day 49,demolish,"파괴하다, 폐지하다"
워드마스터 수능 2000,Day 49,degenerate,"퇴보하다, 타락하다"
워드마스터 수능 2000,Day 49,sentiment,"감상, 정서"
워드마스터 수능 2000,Day 49,offspring,"자식, 새끼, 성과"
워드마스터 수능 2000,Day 49,detest,"혐오하다, 미워하다"
워드마스터 수능 2000,Day 49,tackle,"(일·문제를) 다루다, 도구, (축구의) 태클"
워드마스터 수능 2000,Day 49,defy,"물리치다, (공공연히) 반항하다, 무시하다"
워드마스터 수능 2000,Day 49,inference,추론
워드마스터 수능 2000,Day 49,refraction,(빛·소리 따위의) 굴절
워드마스터 수능 2000,Day 49,dusk,"땅거미, 어스름"
워드마스터 수능 2000,Day 49,detach,"떼어 내다, 분리하다"
워드마스터 수능 2000,Day 49,antagonist,"적대자, 라이벌"
워드마스터 수능 2000,Day 49,thrust,"밀다, 밀치다"
워드마스터 수능 2000,Day 49,creed,"신념, (종교의) 교의"
워드마스터 수능 2000,Day 49,equate,"동일시하다, 일치하다"
워드마스터 수능 2000,Day 49,misplace,잘못 두다
워드마스터 수능 2000,Day 49,auditory,"귀의, 청각의"
워드마스터 수능 2000,Day 49,missionary,선교사
워드마스터 수능 2000,Day 49,cosmopolitan,"세계적인, 세계주의의, 세계인, 국제인"
워드마스터 수능 2000,Day 49,secondhand,"중고의, 간접적인"
워드마스터 수능 2000,Day 49,multiple,"복합적인, 다수의, 다양한, ＜수학＞ 배수"
워드마스터 수능 2000,Day 49,embed,"깊숙이 박다, 깊이 간직하다"
워드마스터 수능 2000,Day 49,propel,"나아가게 하다, 추진하다"
워드마스터 수능 2000,Day 49,reptile,파충류
워드마스터 수능 2000,Day 49,erosion,"부식, 침식"
워드마스터 수능 2000,Day 49,feat,"위업, 공적"
워드마스터 수능 2000,Day 49,utensil,"가정용품, 기구, 도구"
워드마스터 수능 2000,Day 50,penetrate,"침투하다, 꿰뚫다"
워드마스터 수능 2000,Day 50,intrude,"방해하다, 침범하다"
워드마스터 수능 2000,Day 50,notable,주목할 만한
워드마스터 수능 2000,Day 50,grumble,"불평하다, 으르렁거리다, 불평"
워드마스터 수능 2000,Day 50,landfill,쓰레기 매립지
워드마스터 수능 2000,Day 50,scrutiny,(면밀한) 조사
워드마스터 수능 2000,Day 50,reckless,"부주의한, 무모한"
워드마스터 수능 2000,Day 50,synthetic,<화학＞ 합성의
워드마스터 수능 2000,Day 50,productive,"생산적인, 다산의"
워드마스터 수능 2000,Day 50,outset,"착수, 시작"
워드마스터 수능 2000,Day 50,peril,"위험, 위기"
워드마스터 수능 2000,Day 50,pitfall,"함정, 위험"
워드마스터 수능 2000,Day 50,kidnap,"유괴, 납치하다"
워드마스터 수능 2000,Day 50,liable,"책임이 있는, ~할 것 같은, ~하기 쉬운"
워드마스터 수능 2000,Day 50,insane,"정신 이상의, 비상식적인"
워드마스터 수능 2000,Day 50,rage,격노
워드마스터 수능 2000,Day 50,radius,반지름
워드마스터 수능 2000,Day 50,hybrid,"혼합, 잡종"
워드마스터 수능 2000,Day 50,uncover,"폭로하다, (비밀 등을) 알아내다"
워드마스터 수능 2000,Day 50,limb,"사지, 팔다리"
워드마스터 수능 2000,Day 50,setback,"좌절, 차질"
워드마스터 수능 2000,Day 50,prudent,"신중한, 빈틈없는"
워드마스터 수능 2000,Day 50,solidify,"굳어지다, 굳히다, 확고히 하다"
워드마스터 수능 2000,Day 50,grudge,"원한, 유감"
워드마스터 수능 2000,Day 50,lessen,줄(이)다
워드마스터 수능 2000,Day 50,tangle,"얽히게 하다, 혼란시키다"
워드마스터 수능 2000,Day 50,subsidy,"보조금, 장려금"
워드마스터 수능 2000,Day 50,ambiguous,"애매모호한, 두 가지 뜻으로 해석 가능한"
워드마스터 수능 2000,Day 50,enthusiasm,"열광, 열정, 열의"
워드마스터 수능 2000,Day 50,bankruptcy,파산
워드마스터 수능 2000,Day 50,pollination,<식물＞ 수분 (작용)
워드마스터 수능 2000,Day 50,prosper,"번영하다, 번창하다"
워드마스터 수능 2000,Day 50,phase,"단계, 상, 면, 양상"
워드마스터 수능 2000,Day 50,veterinarian,수의사
워드마스터 수능 2000,Day 50,counterattack,"반격, 역습, 반격하다, 역습하다"
워드마스터 수능 2000,Day 50,cumulative,"누적되는, 점증적인"
워드마스터 수능 2000,Day 50,infrastructure,"사회 기반 시설, (단체 등의) 하부 조직[구조]"
워드마스터 수능 2000,Day 50,wound,"부상하게 하다, 부상"
워드마스터 수능 2000,Day 50,discrete,"분리된, 별개의"
워드마스터 수능 2000,Day 50,fluctuation,"변동, 오르내림, 요동"
